,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
114,6.0,employer,12.0,yes,gold,2.0,6.0,4.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,7.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,741127.0,7573.0,909932.0,17632.0,accept
115,6.0,employer,20.0,no,normal,2.0,6.0,4.0,2.0,1.0,2.0,condominium,10.0,Johor,3.0,6.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,143740.0,9350.0,989198.0,14143.0,accept
116,6.0,employer,18.0,yes,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,2.0,8.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,584940.0,12012.0,877950.0,11217.0,reject
117,6.0,employer,14.0,no,gold,2.0,6.0,4.0,2.0,2.0,1.0,condominium,10.0,Johor,1.0,9.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,584865.0,7084.0,1049055.0,17446.0,accept
118,6.0,employer,16.0,yes,normal,2.0,14.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,1.0,8.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,594021.0,3886.0,1072056.0,13081.0,reject
119,6.0,employer,15.0,no,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,7.0,Low_Joined,High_Income,Medium_Loan,Small_Loan_Sum,443052.0,10775.0,462999.0,10706.0,accept
120,6.0,employer,10.0,yes,normal,2.0,13.0,4.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,784252.0,6909.0,593755.0,12927.0,accept
121,6.0,employer,22.0,no,normal,2.0,9.0,4.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,9.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,320031.0,10159.0,1304388.0,12095.0,accept
122,6.0,employer,20.0,yes,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,12.0,Johor,3.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,586171.0,8167.0,986044.0,11267.0,accept
123,6.0,employer,18.0,no,normal,2.0,15.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,426166.0,4460.0,527257.0,14105.0,accept
124,6.0,employer,22.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,6.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,507835.0,12483.0,911219.0,11297.0,accept
125,6.0,employer,16.0,no,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,11.0,Johor,2.0,7.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,270671.0,9045.0,758809.0,19771.0,reject
126,6.0,employer,20.0,yes,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,269188.0,8530.0,602708.0,12392.0,accept
127,6.0,employer,17.0,no,platinum,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,8.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,598731.0,3761.0,901079.0,14274.0,reject
128,6.0,employer,20.0,yes,gold,2.0,14.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,Medium_Income,Small_Loan,High_Loan_Sum,105577.0,6671.0,1338424.0,14411.0,accept
129,6.0,employer,14.0,no,gold,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,6.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,787954.0,4649.0,1158899.0,13536.0,accept
130,6.0,employer,17.0,yes,normal,2.0,6.0,4.0,2.0,1.0,1.0,condominium,10.0,Johor,3.0,7.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,462446.0,12169.0,924297.0,13817.0,accept
131,6.0,employer,23.0,no,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,3.0,8.0,Low_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,477993.0,3912.0,605985.0,9906.0,reject
132,6.0,employer,17.0,yes,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,7.0,Low_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,489336.0,9227.0,1337201.0,10205.0,accept
133,6.0,employer,20.0,no,platinum,2.0,6.0,4.0,2.0,1.0,2.0,condominium,10.0,Johor,3.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,513874.0,4144.0,1073726.0,13200.0,accept
134,6.0,employer,15.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,8.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,656453.0,6349.0,748486.0,16221.0,accept
135,6.0,employer,16.0,no,normal,2.0,13.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,7.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,609577.0,9671.0,677064.0,13426.0,accept
136,6.0,employer,15.0,yes,normal,2.0,12.0,2.0,2.0,1.0,3.0,condominium,11.0,Johor,3.0,8.0,Low_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,386539.0,9516.0,1319239.0,9775.0,accept
137,6.0,employer,16.0,no,platinum,2.0,6.0,2.0,2.0,2.0,3.0,condominium,10.0,Johor,1.0,6.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,137642.0,4940.0,842850.0,12586.0,reject
138,6.0,employer,17.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,7.0,Medium_Joined,Medium_Income,Small_Loan,High_Loan_Sum,183586.0,8191.0,1427018.0,13774.0,reject
139,6.0,employer,18.0,no,normal,2.0,6.0,2.0,2.0,2.0,1.0,condominium,11.0,Johor,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,527945.0,6345.0,1391346.0,13736.0,accept
140,6.0,employer,23.0,yes,platinum,2.0,6.0,4.0,2.0,2.0,3.0,condominium,10.0,Johor,3.0,8.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,676083.0,8945.0,438094.0,8358.0,accept
141,6.0,employer,20.0,no,gold,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,401931.0,8214.0,472127.0,8037.0,accept
142,6.0,employer,23.0,yes,gold,2.0,6.0,3.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,573972.0,4938.0,934288.0,19728.0,accept
143,6.0,employer,21.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,11.0,Johor,3.0,9.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,693005.0,3699.0,623478.0,13980.0,accept
144,6.0,employer,12.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,3.0,8.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,630876.0,4008.0,552448.0,14697.0,accept
145,6.0,employer,12.0,no,gold,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,3.0,8.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,740785.0,8222.0,842418.0,7731.0,accept
146,6.0,employer,20.0,yes,normal,2.0,6.0,4.0,2.0,1.0,1.0,condominium,12.0,Johor,2.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,557554.0,8932.0,646904.0,9306.0,accept
147,6.0,employer,23.0,no,normal,2.0,8.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,3.0,8.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,242183.0,10709.0,1307524.0,12481.0,accept
148,6.0,employer,22.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,7.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,173436.0,12246.0,1214167.0,14406.0,accept
149,6.0,employer,17.0,no,gold,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,8.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,237187.0,6858.0,1172482.0,8439.0,accept
150,6.0,employer,12.0,yes,normal,2.0,14.0,2.0,2.0,2.0,1.0,condominium,10.0,Johor,1.0,8.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,331828.0,9975.0,873957.0,12983.0,accept
151,6.0,employer,14.0,no,gold,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,2.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,522186.0,6134.0,849370.0,7725.0,reject
152,6.0,employer,22.0,yes,normal,2.0,9.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,7.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,151474.0,9630.0,753494.0,9126.0,reject
153,6.0,employer,13.0,no,platinum,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,635895.0,9895.0,1334964.0,14696.0,accept
154,6.0,employer,21.0,yes,gold,2.0,6.0,2.0,2.0,2.0,2.0,condominium,10.0,Johor,3.0,8.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,577961.0,10954.0,923249.0,13103.0,accept
155,6.0,employer,22.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,3.0,7.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,471063.0,12191.0,1084386.0,10866.0,reject
156,6.0,employer,21.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,6.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,526550.0,5530.0,1146292.0,16147.0,accept
157,6.0,employer,11.0,no,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,2.0,7.0,High_Joined,Medium_Income,High_Loan,High_Loan_Sum,593441.0,8394.0,1397221.0,17395.0,reject
158,6.0,employer,22.0,yes,normal,2.0,9.0,4.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,9.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,202336.0,10123.0,859039.0,12760.0,accept
159,6.0,employer,18.0,no,platinum,2.0,15.0,4.0,2.0,1.0,1.0,condominium,10.0,Johor,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,440879.0,7039.0,727197.0,10504.0,accept
160,6.0,employer,20.0,yes,gold,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,8.0,High_Joined,High_Income,Small_Loan,Small_Loan_Sum,275895.0,9996.0,440704.0,19217.0,accept
161,6.0,employer,17.0,no,normal,2.0,6.0,4.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,8.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,192042.0,11707.0,787581.0,13746.0,accept
162,6.0,employer,22.0,yes,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,7.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,144562.0,8236.0,977323.0,16914.0,accept
163,6.0,employer,20.0,no,gold,2.0,14.0,2.0,2.0,3.0,3.0,condominium,10.0,Johor,3.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,540001.0,8602.0,1113986.0,16584.0,accept
164,6.0,employer,20.0,yes,gold,2.0,6.0,2.0,2.0,1.0,2.0,condominium,12.0,Johor,3.0,9.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,254064.0,9043.0,787944.0,18526.0,accept
165,6.0,employer,21.0,no,gold,2.0,6.0,2.0,2.0,2.0,2.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,191277.0,11987.0,742295.0,14476.0,accept
166,6.0,employer,18.0,yes,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,3.0,9.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,165333.0,9950.0,1336811.0,13074.0,accept
167,6.0,employer,20.0,no,normal,2.0,14.0,2.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,7.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,602067.0,5406.0,786869.0,14779.0,accept
168,6.0,employer,21.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,388865.0,10899.0,1388365.0,12316.0,accept
169,6.0,employer,22.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,9.0,High_Joined,High_Income,Medium_Loan,Small_Loan_Sum,556849.0,11899.0,420576.0,16052.0,accept
170,6.0,employer,20.0,yes,normal,2.0,6.0,2.0,2.0,2.0,2.0,condominium,10.0,Johor,1.0,9.0,High_Joined,Low_Income,High_Loan,High_Loan_Sum,708619.0,4658.0,1440306.0,17423.0,accept
171,6.0,employer,13.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,1.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,572639.0,6358.0,984358.0,8233.0,accept
172,6.0,employer,12.0,yes,gold,2.0,15.0,2.0,2.0,2.0,3.0,condominium,10.0,Johor,2.0,6.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,371469.0,9980.0,734075.0,14810.0,accept
173,6.0,employer,17.0,no,normal,2.0,6.0,2.0,2.0,2.0,2.0,condominium,10.0,Johor,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,314438.0,7222.0,428416.0,12522.0,accept
174,6.0,employer,23.0,yes,normal,2.0,6.0,4.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,8.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,277066.0,10310.0,898568.0,8769.0,accept
175,6.0,employer,13.0,no,normal,2.0,6.0,3.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,7.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,206912.0,12098.0,808583.0,8469.0,accept
176,6.0,employer,20.0,yes,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,3.0,7.0,Low_Joined,Low_Income,Medium_Loan,High_Loan_Sum,311541.0,4808.0,1341881.0,9013.0,accept
177,6.0,employer,10.0,no,normal,2.0,15.0,4.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,584422.0,8399.0,1435095.0,15133.0,reject
178,6.0,employer,23.0,yes,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,208272.0,9005.0,723345.0,13687.0,accept
179,6.0,employer,20.0,no,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,7.0,Low_Joined,High_Income,High_Loan,High_Loan_Sum,653510.0,11859.0,1446900.0,10811.0,accept
180,6.0,employer,20.0,yes,platinum,2.0,6.0,2.0,2.0,1.0,2.0,condominium,11.0,Johor,1.0,6.0,Medium_Joined,High_Income,Small_Loan,High_Loan_Sum,180804.0,11098.0,1331507.0,14316.0,accept
181,6.0,employer,22.0,no,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,1.0,6.0,Low_Joined,High_Income,High_Loan,Medium_Loan_Sum,639935.0,11521.0,848025.0,8134.0,accept
182,6.0,employer,17.0,yes,normal,2.0,9.0,3.0,2.0,3.0,1.0,condominium,10.0,Johor,3.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,503115.0,7724.0,849337.0,14540.0,accept
183,6.0,employer,14.0,no,gold,2.0,6.0,2.0,2.0,1.0,1.0,condominium,10.0,Johor,2.0,9.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,159785.0,7030.0,1140469.0,13341.0,accept
184,6.0,employer,23.0,yes,gold,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,502899.0,8004.0,767665.0,14802.0,accept
185,6.0,employer,17.0,no,platinum,2.0,6.0,2.0,2.0,2.0,1.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,738038.0,4446.0,476535.0,13806.0,reject
186,6.0,employer,20.0,yes,normal,2.0,6.0,2.0,2.0,2.0,1.0,condominium,10.0,Johor,1.0,8.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,318244.0,12337.0,1134223.0,19501.0,accept
187,6.0,employer,11.0,no,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,1.0,6.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,424268.0,8760.0,1406634.0,15761.0,accept
188,6.0,employer,20.0,yes,normal,2.0,8.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,6.0,Low_Joined,High_Income,High_Loan,Small_Loan_Sum,687914.0,10153.0,534165.0,8941.0,accept
189,6.0,employer,15.0,no,normal,2.0,6.0,4.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,8.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,304063.0,8975.0,420268.0,9518.0,reject
190,6.0,employer,24.0,yes,normal,2.0,13.0,4.0,2.0,2.0,3.0,condominium,12.0,Johor,1.0,6.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,324626.0,11727.0,1046915.0,15521.0,accept
191,6.0,employer,21.0,no,normal,2.0,7.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,449140.0,9736.0,936632.0,15173.0,accept
192,6.0,employer,17.0,yes,gold,2.0,6.0,4.0,2.0,2.0,1.0,condominium,10.0,Johor,1.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,570416.0,6297.0,1338876.0,14094.0,accept
193,6.0,employer,11.0,no,normal,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,9.0,Low_Joined,High_Income,Medium_Loan,High_Loan_Sum,429379.0,10646.0,1275482.0,10091.0,accept
194,6.0,employer,17.0,yes,normal,2.0,6.0,2.0,2.0,1.0,1.0,condominium,12.0,Johor,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,577157.0,8418.0,717042.0,10691.0,reject
195,6.0,employer,20.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,12.0,Johor,3.0,9.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,238022.0,7330.0,801624.0,19817.0,accept
196,6.0,employer,15.0,yes,platinum,2.0,6.0,2.0,2.0,1.0,3.0,condominium,10.0,Johor,2.0,8.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,626834.0,6118.0,753478.0,17923.0,accept
197,6.0,employer,18.0,no,platinum,2.0,6.0,4.0,2.0,1.0,1.0,condominium,10.0,Johor,1.0,8.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,619477.0,11968.0,906233.0,13878.0,accept
198,6.0,employer,20.0,yes,gold,2.0,6.0,2.0,2.0,2.0,3.0,condominium,12.0,Johor,3.0,8.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,680649.0,6376.0,441212.0,18404.0,accept
199,6.0,employer,11.0,no,normal,2.0,6.0,2.0,2.0,1.0,2.0,condominium,10.0,Johor,2.0,9.0,Medium_Joined,Medium_Income,Small_Loan,High_Loan_Sum,291391.0,6551.0,1423554.0,12284.0,accept
200,2.0,self_employed,11.0,yes,normal,2.0,15.0,6.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,7.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,456764.0,9999.0,1334324.0,12142.0,reject
201,2.0,self_employed,16.0,no,normal,2.0,7.0,4.0,2.0,2.0,1.0,condominium,11.0,Johor,2.0,9.0,High_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,277808.0,5994.0,920143.0,15724.0,accept
202,2.0,self_employed,21.0,yes,normal,2.0,7.0,6.0,2.0,2.0,3.0,condominium,11.0,Johor,3.0,8.0,High_Joined,High_Income,Medium_Loan,Small_Loan_Sum,406549.0,10560.0,726880.0,18518.0,accept
203,2.0,self_employed,12.0,no,platinum,2.0,7.0,4.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,522160.0,4424.0,968181.0,12424.0,accept
204,2.0,self_employed,20.0,yes,normal,2.0,7.0,4.0,2.0,2.0,3.0,condominium,11.0,Johor,3.0,7.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,668840.0,9170.0,1099311.0,7775.0,accept
205,2.0,self_employed,16.0,no,gold,2.0,13.0,3.0,2.0,3.0,1.0,condominium,11.0,Johor,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,Small_Loan_Sum,404623.0,12195.0,675731.0,14534.0,accept
206,2.0,self_employed,18.0,yes,gold,2.0,15.0,6.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,6.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,410589.0,3954.0,1229131.0,12971.0,accept
207,2.0,self_employed,24.0,no,gold,2.0,7.0,6.0,2.0,1.0,1.0,condominium,11.0,Johor,2.0,9.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,118209.0,9043.0,563060.0,11310.0,accept
208,2.0,self_employed,18.0,yes,normal,2.0,11.0,3.0,2.0,2.0,3.0,condominium,11.0,Johor,1.0,9.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,783134.0,8662.0,732306.0,18763.0,accept
209,2.0,self_employed,20.0,no,normal,2.0,7.0,5.0,2.0,2.0,1.0,condominium,11.0,Johor,3.0,6.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,620152.0,8098.0,1249424.0,11980.0,accept
210,2.0,self_employed,23.0,yes,gold,2.0,8.0,4.0,2.0,1.0,2.0,condominium,11.0,Johor,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,403646.0,8242.0,1200318.0,17393.0,accept
211,2.0,self_employed,20.0,no,normal,2.0,7.0,4.0,2.0,2.0,2.0,condominium,12.0,Johor,1.0,7.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,632334.0,4938.0,745454.0,13300.0,accept
212,2.0,self_employed,12.0,yes,platinum,2.0,15.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,1.0,6.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,290763.0,7831.0,478607.0,18129.0,accept
213,2.0,self_employed,14.0,no,normal,2.0,7.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,1.0,8.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,111645.0,10771.0,933472.0,12593.0,accept
214,2.0,self_employed,11.0,yes,platinum,2.0,7.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,1.0,7.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,273371.0,8756.0,1175672.0,8758.0,accept
215,2.0,self_employed,16.0,no,platinum,2.0,15.0,4.0,2.0,2.0,1.0,condominium,11.0,Johor,3.0,6.0,Medium_Joined,Low_Income,Small_Loan,High_Loan_Sum,162119.0,4835.0,1272271.0,12184.0,accept
216,2.0,self_employed,24.0,yes,gold,2.0,7.0,4.0,2.0,2.0,2.0,condominium,11.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,717226.0,9166.0,976361.0,13590.0,accept
217,2.0,self_employed,20.0,no,normal,2.0,7.0,6.0,2.0,2.0,3.0,condominium,11.0,Johor,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,574186.0,8600.0,786665.0,7867.0,accept
218,2.0,self_employed,21.0,yes,platinum,2.0,7.0,6.0,2.0,3.0,3.0,condominium,11.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,655447.0,9347.0,662504.0,13395.0,accept
219,2.0,self_employed,23.0,no,gold,2.0,7.0,6.0,2.0,2.0,2.0,condominium,11.0,Johor,1.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,506311.0,7254.0,1182176.0,13541.0,reject
220,2.0,self_employed,17.0,yes,gold,2.0,7.0,4.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,471465.0,9048.0,1070848.0,10971.0,reject
221,2.0,self_employed,16.0,no,normal,2.0,9.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,1.0,8.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,423316.0,9162.0,779661.0,17599.0,reject
222,2.0,self_employed,21.0,yes,gold,2.0,7.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,1.0,9.0,High_Joined,Medium_Income,High_Loan,High_Loan_Sum,750375.0,9063.0,1288954.0,15923.0,accept
223,2.0,self_employed,12.0,no,gold,2.0,7.0,6.0,2.0,2.0,2.0,condominium,11.0,Johor,2.0,9.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,619321.0,8765.0,683546.0,18989.0,accept
224,2.0,self_employed,20.0,yes,normal,2.0,7.0,6.0,2.0,2.0,1.0,condominium,11.0,Johor,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,476988.0,8198.0,1324214.0,12526.0,accept
225,2.0,self_employed,22.0,no,platinum,2.0,7.0,4.0,2.0,1.0,2.0,condominium,11.0,Johor,2.0,7.0,High_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,227717.0,8975.0,678646.0,16922.0,accept
226,2.0,self_employed,21.0,yes,normal,2.0,7.0,4.0,2.0,2.0,3.0,condominium,11.0,Johor,3.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,323720.0,8558.0,744996.0,13832.0,reject
227,2.0,self_employed,22.0,no,normal,2.0,11.0,6.0,2.0,1.0,1.0,condominium,11.0,Johor,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,519429.0,8283.0,574141.0,15886.0,reject
228,2.0,self_employed,20.0,yes,gold,2.0,7.0,6.0,2.0,2.0,3.0,condominium,11.0,Johor,2.0,9.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,734436.0,8989.0,464969.0,14163.0,accept
