,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
209,1,4,10,0,1,0,2,3,0,1,0,1,1,0,2,0,2,2,0,0,620152.0,8098.0,1249424.0,11980.0,0
210,1,4,13,1,0,0,3,2,0,0,1,1,1,0,1,1,0,2,1,0,403646.0,8242.0,1200318.0,17393.0,0
211,1,4,10,0,1,0,2,2,0,1,1,1,2,0,0,1,2,1,0,1,632334.0,4938.0,745454.0,13300.0,0
212,1,4,2,1,2,0,10,4,0,1,0,1,1,0,0,0,0,2,2,2,290763.0,7831.0,478607.0,18129.0,0
213,1,4,4,0,1,0,2,4,0,1,0,1,1,0,0,2,2,0,2,1,111645.0,10771.0,933472.0,12593.0,0
214,1,4,1,1,2,0,2,4,0,1,0,1,1,0,0,1,1,2,2,1,273371.0,8756.0,1175672.0,8758.0,0
215,1,4,6,0,2,0,10,2,0,1,0,1,1,0,2,0,2,1,2,0,162119.0,4835.0,1272271.0,12184.0,0
216,1,4,14,1,0,0,2,2,0,1,1,1,1,0,0,1,2,2,0,1,717226.0,9166.0,976361.0,13590.0,0
217,1,4,10,0,1,0,2,4,0,1,2,1,1,0,1,3,1,2,1,1,574186.0,8600.0,786665.0,7867.0,0
218,1,4,11,1,2,0,2,4,0,2,2,1,1,0,0,1,2,2,0,2,655447.0,9347.0,662504.0,13395.0,0
219,1,4,13,0,0,0,2,4,0,1,1,1,1,0,0,1,2,2,1,0,506311.0,7254.0,1182176.0,13541.0,1
220,1,4,7,1,0,0,2,2,0,1,1,1,1,0,1,3,1,2,1,1,471465.0,9048.0,1070848.0,10971.0,1
221,1,4,6,0,1,0,4,4,0,1,0,1,1,0,0,2,0,2,1,1,423316.0,9162.0,779661.0,17599.0,1
222,1,4,11,1,0,0,2,4,0,1,0,1,1,0,0,3,0,2,0,0,750375.0,9063.0,1288954.0,15923.0,0
223,1,4,2,0,0,0,2,4,0,1,1,1,1,0,1,3,0,2,0,2,619321.0,8765.0,683546.0,18989.0,0
224,1,4,10,1,1,0,2,4,0,1,0,1,1,0,1,2,2,2,1,0,476988.0,8198.0,1324214.0,12526.0,0
225,1,4,12,0,2,0,2,2,0,0,1,1,1,0,1,1,0,2,2,2,227717.0,8975.0,678646.0,16922.0,0
226,1,4,11,1,1,0,2,2,0,1,2,1,1,0,2,2,2,2,1,1,323720.0,8558.0,744996.0,13832.0,1
227,1,4,12,0,1,0,6,4,0,0,0,1,1,0,1,1,0,2,1,2,519429.0,8283.0,574141.0,15886.0,1
228,1,4,10,1,0,0,2,4,0,1,2,1,1,0,1,3,2,2,0,2,734436.0,8989.0,464969.0,14163.0,0
229,1,4,10,0,1,0,2,4,0,1,0,1,1,0,2,2,2,2,1,1,496612.0,8779.0,1035017.0,14035.0,0
230,1,4,5,1,1,0,2,1,0,1,1,1,1,0,2,3,0,2,0,2,753421.0,7760.0,510015.0,17508.0,0
231,1,4,8,0,1,0,2,4,0,1,0,1,1,0,2,2,1,0,1,2,463653.0,11193.0,714485.0,9630.0,1
232,1,4,5,1,1,0,2,4,0,1,1,1,1,0,1,0,2,2,0,1,688535.0,7193.0,1174216.0,13962.0,0
233,1,4,14,0,1,0,2,4,0,1,1,1,1,0,0,0,2,0,2,1,301252.0,11955.0,875706.0,13558.0,1
234,1,4,10,1,1,0,2,4,0,1,2,1,1,0,2,3,0,2,0,2,607916.0,6807.0,519605.0,19915.0,0
235,1,4,2,0,1,0,3,4,0,1,0,1,1,0,1,3,0,1,2,1,168456.0,4417.0,1117874.0,15943.0,0
236,1,4,14,1,1,0,2,2,0,1,2,1,1,0,2,0,2,2,0,1,779364.0,9804.0,914763.0,13489.0,0
237,1,4,11,0,1,0,2,4,0,1,1,1,1,0,1,2,2,2,1,1,455589.0,9760.0,1096448.0,12165.0,0
238,1,4,13,1,1,0,2,2,0,1,0,1,1,0,2,0,1,0,1,1,386895.0,10831.0,1067418.0,11117.0,0
239,1,4,12,0,0,0,2,4,0,1,2,1,1,0,2,3,1,2,1,1,556683.0,9057.0,892015.0,9680.0,1
240,1,4,6,1,1,0,2,4,0,1,1,1,1,0,0,1,2,0,1,2,376702.0,10436.0,456484.0,15316.0,0
241,1,4,10,0,0,0,2,4,0,1,2,1,1,0,1,2,0,1,2,0,178287.0,5169.0,1431815.0,16690.0,1
242,1,4,0,1,1,0,2,4,0,1,0,1,1,0,1,0,0,2,2,1,140130.0,9839.0,733762.0,15972.0,0
243,1,4,7,0,1,0,2,4,0,1,2,1,1,0,1,0,2,1,0,1,778563.0,4015.0,914178.0,14565.0,0
244,1,4,0,1,1,0,10,1,0,1,0,1,1,0,1,0,1,2,0,1,778990.0,8674.0,1173425.0,11363.0,0
245,1,4,0,0,1,0,2,4,0,1,2,1,1,0,1,3,2,0,1,1,575864.0,11477.0,851245.0,12227.0,0
246,1,4,13,1,1,0,2,4,0,1,1,1,1,0,0,2,2,0,1,1,446125.0,11930.0,921067.0,11955.0,0
247,1,4,9,0,1,0,2,4,0,1,0,1,1,0,2,2,2,0,1,1,478595.0,10590.0,877414.0,12022.0,1
248,1,4,2,1,0,0,2,2,0,1,1,1,1,0,0,1,1,1,2,1,172993.0,5300.0,981924.0,9532.0,1
249,1,4,12,0,1,0,2,4,0,1,2,1,1,0,0,2,0,0,1,1,569773.0,12270.0,1027302.0,17770.0,0
250,1,4,9,1,2,0,2,4,0,1,0,1,2,0,2,2,1,2,2,1,117196.0,9844.0,1158878.0,10524.0,0
251,1,4,1,0,0,0,2,4,0,1,2,1,1,0,1,2,0,1,2,1,294382.0,4010.0,955196.0,16657.0,0
252,1,4,0,1,1,0,10,2,0,1,1,1,1,0,0,1,2,1,1,2,510507.0,5452.0,524129.0,12734.0,0
253,1,4,7,0,1,0,2,4,0,1,2,1,1,0,1,2,1,2,1,1,429475.0,8698.0,872693.0,11454.0,0
254,1,4,14,1,0,0,2,2,0,1,1,1,1,0,0,0,0,2,0,0,781070.0,7520.0,1404447.0,19695.0,0
255,1,4,14,0,2,0,10,4,0,1,2,1,1,0,1,1,2,1,1,2,534860.0,3689.0,552404.0,14078.0,0
256,1,4,6,1,0,0,2,4,0,1,0,1,1,0,0,3,2,1,1,0,443237.0,4713.0,1253129.0,13821.0,0
257,1,4,7,0,1,0,10,4,0,1,1,1,1,0,0,3,0,0,2,1,110270.0,11241.0,1041791.0,17527.0,0
258,1,4,13,1,0,0,3,4,0,1,2,1,1,0,1,2,0,0,1,1,337259.0,10626.0,940701.0,19031.0,1
259,1,4,5,0,0,0,2,4,0,1,0,1,1,0,1,3,1,0,0,1,693756.0,10039.0,909924.0,8029.0,0
260,1,4,2,1,1,0,2,4,0,1,1,1,1,0,2,3,1,1,1,2,545322.0,3778.0,683226.0,10012.0,0
261,1,4,12,0,1,0,10,1,0,1,2,1,1,0,0,2,2,0,1,1,537783.0,12168.0,923912.0,15136.0,0
262,1,4,12,1,1,0,2,4,0,1,1,1,1,0,2,1,0,0,1,1,490269.0,11964.0,821954.0,16727.0,0
263,1,4,8,0,0,0,2,4,0,1,0,1,1,0,2,1,2,2,1,1,307593.0,8851.0,968598.0,14274.0,0
264,1,4,1,1,0,0,2,2,0,1,2,1,1,0,0,2,1,0,0,2,628966.0,11467.0,445901.0,7716.0,1
265,1,4,8,0,1,0,2,3,0,1,0,1,1,0,1,0,2,0,1,1,531892.0,10705.0,1033655.0,13145.0,0
266,1,4,9,1,1,0,2,4,0,1,2,1,1,0,2,0,1,2,1,1,521298.0,6722.0,1120557.0,8474.0,0
267,1,4,7,0,2,0,3,4,0,1,1,1,1,0,1,0,2,2,1,1,464105.0,8452.0,912804.0,12340.0,0
268,1,4,9,1,2,0,2,4,0,1,2,1,1,0,1,1,0,2,1,1,459058.0,9229.0,919537.0,17663.0,1
269,1,4,4,0,0,0,2,4,0,1,2,1,1,0,1,2,2,2,1,0,366443.0,6925.0,1373195.0,12815.0,0
270,1,4,7,1,1,0,2,4,0,1,0,1,1,0,2,3,0,1,1,1,346296.0,4371.0,1071981.0,15636.0,1
271,1,4,1,0,1,0,9,1,0,1,1,2,1,0,1,0,0,2,2,1,184829.0,6213.0,866503.0,19561.0,1
272,1,4,0,1,0,0,2,4,0,1,0,1,0,0,1,2,1,0,1,1,346796.0,10912.0,747194.0,8700.0,0
273,1,4,8,0,2,0,10,4,0,2,1,1,1,0,2,2,0,2,2,0,232174.0,8704.0,1424210.0,16733.0,0
274,1,4,8,1,0,0,10,4,0,1,0,1,1,0,2,1,0,2,1,2,392675.0,6508.0,725973.0,18212.0,0
275,1,4,10,0,2,0,2,4,0,1,0,1,1,0,1,0,1,2,0,1,785190.0,7920.0,787762.0,8253.0,0
276,1,4,7,1,1,0,2,4,0,1,2,1,1,0,1,1,2,2,1,1,389037.0,9095.0,856852.0,13678.0,0
277,1,4,0,0,1,0,11,4,0,1,2,1,1,0,2,3,1,2,1,1,344937.0,8063.0,1111958.0,7952.0,0
278,1,4,1,1,1,0,2,4,0,1,1,1,1,0,2,1,1,0,1,1,371414.0,10149.0,861331.0,10098.0,0
279,1,4,1,0,0,0,2,3,0,1,1,1,0,0,2,0,0,1,1,2,350357.0,4708.0,666978.0,16844.0,0
280,1,4,3,1,1,0,10,4,0,2,0,1,1,0,2,0,0,0,0,2,644275.0,10890.0,560709.0,16722.0,0
281,1,4,10,0,2,0,2,4,0,1,1,1,1,0,1,3,2,2,1,2,540458.0,8772.0,511113.0,12003.0,0
282,1,4,3,1,0,0,2,2,0,1,0,1,1,0,1,0,2,2,0,0,658560.0,8170.0,1370182.0,12341.0,1
283,1,4,13,0,0,0,2,3,0,1,2,1,1,0,2,3,2,2,2,1,142373.0,6304.0,820970.0,13370.0,0
284,1,4,11,1,0,0,10,1,0,1,1,1,1,0,1,2,2,2,1,1,455032.0,7746.0,1170480.0,14775.0,1
285,1,4,10,0,0,0,2,4,0,1,0,1,1,0,1,1,2,1,1,1,409648.0,5234.0,757672.0,13713.0,0
286,1,4,1,1,1,0,2,4,0,1,1,1,1,0,1,1,2,2,2,0,153000.0,8365.0,1385007.0,12296.0,1
287,1,4,1,0,0,0,2,4,0,0,1,1,1,0,1,3,2,0,1,1,463069.0,11678.0,923722.0,12883.0,0
288,1,4,12,1,1,0,10,4,0,1,0,1,2,0,1,2,1,0,1,1,478791.0,10449.0,947178.0,8195.0,0
289,1,4,8,0,1,0,2,4,0,1,0,1,1,0,2,1,2,2,2,1,261018.0,8785.0,946710.0,15256.0,1
290,1,4,7,1,1,0,2,4,0,1,2,1,1,0,0,3,2,1,0,2,699726.0,3894.0,661899.0,13476.0,0
291,1,4,5,0,1,0,2,4,0,1,2,1,1,0,1,2,1,2,0,1,747840.0,7771.0,907580.0,9869.0,0
292,1,4,7,1,1,0,2,1,0,1,2,1,1,0,2,0,2,2,0,1,751383.0,8940.0,786940.0,14141.0,0
293,1,4,12,0,0,0,2,4,0,1,0,1,1,0,0,2,2,2,2,0,164209.0,7147.0,1273290.0,13484.0,1
294,1,4,10,1,0,0,2,2,0,1,0,1,2,0,1,2,0,2,0,0,642387.0,8437.0,1401546.0,16575.0,0
295,1,4,12,0,1,0,2,4,0,1,0,1,1,0,2,0,2,2,1,1,451318.0,6580.0,1174347.0,12344.0,0
296,1,4,12,1,1,0,2,4,0,1,2,1,2,0,2,3,0,0,0,1,762218.0,12463.0,1000613.0,19875.0,0
297,1,4,6,0,0,0,7,4,0,1,0,1,1,0,1,0,0,0,1,1,378084.0,10107.0,1024236.0,16033.0,1
298,1,4,9,1,1,0,2,4,0,1,1,1,1,0,2,3,2,2,2,0,179827.0,6705.0,1229332.0,12768.0,1
299,1,4,2,0,0,0,2,4,0,1,1,1,1,0,2,0,2,2,0,2,693030.0,9472.0,556397.0,14457.0,0
300,6,3,10,1,1,0,3,4,0,1,1,1,0,0,0,1,2,2,1,1,473858.0,9337.0,1014049.0,13772.0,0
301,6,3,2,0,1,0,3,4,0,1,0,1,0,0,1,0,2,2,0,1,679931.0,7459.0,772361.0,14417.0,0
302,6,3,10,1,1,0,7,4,0,1,1,1,0,0,0,1,0,2,1,0,440104.0,8564.0,1445590.0,18297.0,0
303,6,3,11,0,0,0,3,2,0,1,0,1,0,0,0,0,2,2,0,0,717899.0,7875.0,1222921.0,14232.0,0
304,6,3,6,1,0,0,3,0,0,1,2,1,0,0,2,2,1,0,1,1,426242.0,10218.0,972091.0,11372.0,0
305,6,3,6,0,1,0,3,4,0,1,0,1,0,0,0,3,2,1,1,0,524397.0,5342.0,1333337.0,12391.0,1
306,6,3,12,1,0,0,3,4,0,1,0,1,1,0,0,3,2,2,2,2,113876.0,8545.0,522684.0,14481.0,0
307,6,3,10,0,1,0,8,4,0,1,2,1,0,0,0,0,2,0,2,1,276333.0,10075.0,821938.0,13768.0,0
308,6,3,11,1,0,0,10,4,0,1,2,1,0,0,0,1,2,2,0,2,612061.0,9495.0,659739.0,14642.0,0
309,6,3,10,0,1,0,3,2,0,1,2,1,0,0,1,2,2,2,1,1,516413.0,9767.0,820630.0,13869.0,0
310,6,3,9,1,1,0,3,4,0,1,2,1,0,0,1,1,1,0,1,1,411223.0,10825.0,994182.0,9550.0,0
311,6,3,10,0,1,0,3,4,0,1,1,1,0,0,2,2,2,0,1,1,508897.0,11983.0,837609.0,14118.0,0
312,6,3,0,1,1,0,3,2,0,0,2,1,0,0,1,1,1,2,2,1,283019.0,8909.0,924968.0,8422.0,0
313,6,3,13,0,1,0,3,4,0,1,1,1,0,0,0,3,2,1,1,2,447255.0,5088.0,633593.0,14630.0,1
314,6,3,9,1,1,0,3,4,0,1,2,1,0,0,0,0,2,2,0,1,771209.0,9364.0,1060533.0,13438.0,0
315,6,3,9,0,0,0,3,4,0,1,1,1,0,0,1,0,0,1,1,0,500605.0,4551.0,1181638.0,19641.0,0
316,6,3,11,1,1,0,5,4,0,1,0,1,0,0,1,2,0,0,1,1,482632.0,12111.0,900554.0,16989.0,0
317,6,3,6,0,1,0,3,1,0,1,2,0,0,0,2,2,2,2,1,2,570590.0,9681.0,659445.0,12348.0,1
318,6,3,11,1,2,0,3,4,0,1,1,1,0,0,1,1,1,2,1,0,390725.0,8522.0,1371353.0,11233.0,0
319,6,3,8,0,0,0,9,2,0,1,1,1,0,0,2,0,2,0,2,1,122386.0,10746.0,1158705.0,13614.0,1
320,6,3,3,1,0,0,3,3,0,1,1,1,0,0,1,3,1,1,0,2,590821.0,5503.0,711347.0,10390.0,1
321,6,3,13,0,0,0,4,1,0,1,0,1,0,0,2,3,1,2,1,2,474646.0,7863.0,636475.0,9532.0,0
322,6,3,10,1,1,0,3,4,0,0,0,1,0,0,0,1,1,1,1,2,498863.0,5842.0,606225.0,9385.0,0
323,6,3,1,0,1,0,3,2,0,1,2,1,0,0,1,1,1,0,2,2,213863.0,11616.0,679392.0,9157.0,0
324,6,3,12,1,1,0,3,4,0,1,0,1,0,0,2,2,1,2,1,1,491778.0,8982.0,794442.0,8856.0,0
325,6,3,9,0,0,0,3,2,0,1,0,1,0,0,1,0,1,0,2,2,265893.0,11362.0,659893.0,11615.0,0
326,6,3,10,1,1,0,3,4,0,1,0,1,1,0,2,1,2,1,2,0,228418.0,4179.0,1381305.0,13734.0,0
327,6,3,11,0,1,0,3,4,0,1,1,1,0,0,2,1,2,2,1,1,378733.0,7437.0,783806.0,14128.0,0
328,6,3,1,1,1,0,3,4,0,1,2,1,0,0,0,0,0,0,0,1,731851.0,10636.0,868837.0,15926.0,0
329,6,3,13,0,1,0,11,4,0,1,0,1,0,0,0,2,0,2,2,2,273997.0,6155.0,631797.0,17474.0,0
330,6,3,12,1,1,0,3,4,0,1,1,1,0,0,2,0,0,2,0,2,780223.0,9750.0,589463.0,16010.0,0
331,6,3,8,0,1,0,3,4,0,1,0,1,0,0,2,3,0,0,2,1,248764.0,10863.0,883850.0,19352.0,0
332,6,3,6,1,1,0,3,2,0,1,1,1,0,0,0,2,2,2,0,1,589393.0,9170.0,748532.0,12236.0,0
333,6,3,14,0,1,0,3,2,0,1,2,1,2,0,2,0,2,2,2,2,176190.0,6385.0,572903.0,14886.0,1
334,6,3,8,1,0,0,4,2,0,1,2,1,0,0,2,1,2,2,1,2,572185.0,9562.0,636079.0,13384.0,1
335,6,3,0,0,0,0,3,4,0,1,1,1,0,0,1,2,1,2,0,1,616156.0,6995.0,777518.0,8142.0,0
336,6,3,5,1,1,0,10,4,0,1,1,1,0,0,2,2,1,2,2,0,170617.0,7909.0,1340741.0,9443.0,1
337,6,3,4,0,1,0,3,3,0,1,1,1,0,0,0,2,2,1,0,1,592287.0,5934.0,878113.0,12569.0,0
338,6,3,14,1,2,0,10,4,0,1,1,1,0,0,1,0,1,2,0,1,592857.0,8582.0,1102792.0,9724.0,0
339,6,3,6,0,1,0,3,1,0,1,1,1,0,0,0,1,0,2,1,1,577884.0,8384.0,793923.0,19524.0,0
340,6,3,0,1,1,0,3,4,0,1,1,1,0,0,0,1,0,1,1,1,382050.0,3869.0,753555.0,18618.0,0
341,6,3,8,0,1,0,3,4,0,1,1,1,0,0,1,1,2,2,0,0,597877.0,7545.0,1312997.0,13815.0,0
342,6,3,8,1,1,0,10,2,0,1,0,1,0,0,1,2,1,0,0,1,705743.0,12477.0,1118417.0,8028.0,0
343,6,3,4,0,1,0,3,4,0,1,0,1,0,0,2,0,2,2,1,1,581730.0,7425.0,843214.0,13171.0,0
344,6,3,0,1,2,0,3,4,0,1,2,1,0,0,0,0,0,2,2,2,293134.0,7610.0,501933.0,16187.0,0
345,6,3,4,0,0,0,3,4,0,1,2,1,0,0,2,1,2,2,2,1,183640.0,9681.0,1103162.0,13107.0,0
346,6,3,8,1,2,0,4,4,0,1,0,1,0,0,1,0,2,2,1,2,412386.0,9049.0,457607.0,13973.0,1
347,6,3,3,0,0,0,3,4,0,1,2,1,0,0,1,1,2,1,0,0,754679.0,3850.0,1420722.0,13272.0,0
348,6,3,1,1,1,0,9,4,0,1,1,1,0,0,1,1,2,1,1,1,538371.0,5684.0,758956.0,13060.0,1
349,6,3,10,0,0,0,5,2,0,1,1,1,0,0,1,3,2,2,0,1,783321.0,9851.0,996752.0,14301.0,0
350,6,3,3,1,1,0,3,4,0,1,0,1,0,0,1,2,2,0,0,2,626006.0,11072.0,594515.0,13202.0,0
351,6,3,14,0,1,0,5,4,0,1,0,1,0,0,1,1,2,2,1,0,532449.0,8567.0,1430342.0,12375.0,0
352,6,3,2,1,1,0,9,4,0,1,1,1,0,0,0,2,2,0,2,1,145501.0,11671.0,783185.0,12661.0,0
353,6,3,13,0,1,0,9,4,0,1,2,1,0,0,0,1,2,0,1,1,541609.0,12352.0,935205.0,14671.0,0
354,6,3,10,1,1,0,3,3,0,1,0,1,0,0,1,0,1,2,1,1,517667.0,7137.0,850555.0,11341.0,0
355,6,3,7,0,1,0,3,4,0,1,2,1,2,0,0,1,2,2,0,1,714993.0,9208.0,923353.0,13561.0,1
356,6,3,1,1,1,0,3,2,0,1,0,1,1,0,0,0,2,1,1,2,447091.0,5819.0,722515.0,12603.0,0
357,6,3,2,0,0,0,3,4,0,1,2,1,0,0,2,1,0,0,1,2,551301.0,10168.0,587470.0,18411.0,0
358,6,3,0,1,0,0,3,4,0,1,2,1,0,0,0,3,0,2,1,0,338447.0,9055.0,1334665.0,17114.0,0
359,6,3,6,0,1,0,3,4,0,1,0,1,0,0,1,2,0,2,1,1,557213.0,9472.0,1158950.0,16762.0,0
360,6,3,7,1,0,0,3,2,0,1,2,1,0,7,1,0,0,2,1,1,414516.0,8961.0,1122098.0,17434.0,0
361,6,3,8,0,0,0,3,4,0,1,1,1,0,7,1,1,2,2,1,1,413987.0,6266.0,866433.0,14109.0,0
362,6,3,0,1,1,0,10,2,0,1,1,1,0,7,0,3,1,1,2,0,285678.0,4874.0,1246389.0,10997.0,0
363,6,3,6,0,1,0,3,4,0,1,0,1,0,7,1,0,2,2,1,0,314773.0,7557.0,1268514.0,14107.0,0
364,6,3,6,1,1,0,3,2,0,1,0,1,0,7,1,0,2,1,1,1,314431.0,5006.0,817775.0,14013.0,0
365,6,3,0,0,1,0,10,4,0,1,2,1,0,7,1,1,2,0,0,1,597116.0,11042.0,1071822.0,14820.0,0
366,6,3,14,1,2,0,3,4,0,1,0,1,2,7,0,2,0,2,0,2,607288.0,9212.0,518178.0,18732.0,0
367,6,3,0,0,1,0,7,2,0,0,0,1,1,7,0,2,2,0,0,1,740231.0,11928.0,771825.0,11664.0,0
368,6,3,7,1,1,0,7,4,0,0,1,1,0,7,1,0,1,2,1,1,476569.0,8018.0,819725.0,8460.0,0
369,6,3,11,0,0,0,3,4,0,1,2,1,0,7,2,2,2,2,2,0,280014.0,8614.0,1216655.0,14848.0,1
370,6,3,13,1,0,0,10,4,0,1,0,1,2,7,0,2,0,2,1,1,451508.0,7566.0,881620.0,17726.0,0
371,6,3,3,0,0,0,3,4,0,1,2,1,0,7,1,3,1,2,2,1,127363.0,7992.0,1044329.0,9343.0,0
372,6,3,10,1,1,0,3,2,0,1,2,1,0,7,2,0,0,1,0,1,728481.0,5178.0,833352.0,17529.0,1
373,6,3,10,0,1,0,3,4,1,1,0,1,0,7,1,1,1,1,1,1,535282.0,5276.0,1047820.0,9541.0,0
374,6,3,2,1,1,0,8,2,0,1,1,1,0,7,1,3,2,0,2,2,180985.0,10228.0,422595.0,12168.0,0
375,6,3,10,0,1,0,3,4,0,1,1,1,0,7,0,1,0,1,2,2,185243.0,5785.0,554896.0,19373.0,1
376,6,3,3,1,1,0,3,4,0,0,2,1,0,7,0,2,1,2,2,1,243837.0,7689.0,1156844.0,11618.0,0
377,6,3,13,0,1,0,3,2,0,1,2,1,0,7,1,0,2,2,2,1,171746.0,9710.0,798825.0,14575.0,0
378,6,3,13,1,1,0,3,4,0,1,1,1,0,7,1,1,2,0,1,1,554515.0,10132.0,806454.0,14497.0,1
379,6,3,8,0,1,0,3,2,0,1,2,1,0,7,1,1,2,0,1,1,486467.0,10559.0,830408.0,15037.0,0
380,6,3,8,1,0,0,3,4,0,1,2,1,0,7,2,3,2,0,2,0,174937.0,10624.0,1370052.0,13213.0,0
381,6,3,13,0,1,0,3,4,0,1,1,1,0,7,1,0,2,1,1,0,489570.0,5776.0,1256620.0,14477.0,0
382,6,3,0,1,1,0,3,3,0,1,0,1,0,7,1,1,2,1,0,1,783443.0,5734.0,1058853.0,12944.0,0
383,6,3,13,0,1,0,10,4,0,1,0,1,0,7,0,0,2,2,1,2,432162.0,6786.0,488618.0,15311.0,0
384,6,3,10,1,0,0,3,4,0,1,1,1,0,7,1,2,1,1,1,1,340182.0,4871.0,782195.0,10481.0,0
385,6,3,8,0,1,0,7,2,1,1,0,1,1,7,1,2,2,2,1,0,572098.0,7174.0,1344447.0,12918.0,0
386,6,3,10,1,1,0,3,2,0,1,0,1,0,7,2,3,0,0,1,1,327147.0,10617.0,840456.0,19088.0,1
387,6,3,9,0,0,0,10,2,0,1,2,1,0,7,1,2,2,1,0,2,737877.0,5474.0,660175.0,13202.0,0
388,6,3,10,1,1,0,3,4,0,1,1,1,0,7,1,0,1,0,0,2,721985.0,12486.0,615023.0,8195.0,0
389,6,3,10,0,0,0,3,2,0,1,0,1,0,7,0,0,0,0,1,0,513128.0,11241.0,1310613.0,17960.0,0
390,6,3,6,1,1,0,3,2,0,1,1,1,0,7,0,2,2,2,1,1,366036.0,6100.0,955382.0,12540.0,0
391,6,3,0,0,1,0,7,2,0,1,1,1,1,7,2,2,1,2,1,1,483986.0,9282.0,1164420.0,10508.0,1
392,6,3,13,1,1,0,3,4,0,1,1,1,0,7,2,3,2,1,2,1,303762.0,4255.0,1039207.0,14488.0,0
393,6,3,9,0,1,0,3,4,0,1,0,1,0,7,2,3,0,0,0,0,693315.0,10376.0,1248509.0,16791.0,1
394,6,3,7,1,1,0,3,2,0,1,0,1,0,7,1,1,0,2,0,1,652414.0,8509.0,740869.0,19171.0,0
395,6,3,2,0,1,0,6,4,0,1,0,1,0,7,1,2,2,1,1,1,326450.0,4195.0,936722.0,11840.0,0
396,6,3,6,1,1,0,3,4,0,1,2,1,0,7,1,0,0,2,2,1,167104.0,7685.0,984725.0,16126.0,0
397,6,3,13,0,1,0,3,4,0,1,0,1,0,7,0,3,1,2,1,2,417866.0,8184.0,493237.0,10407.0,0
398,6,3,4,1,1,0,3,4,0,0,2,1,0,7,0,3,1,0,1,1,583159.0,11606.0,870417.0,11079.0,0
399,6,3,11,0,1,0,3,3,0,1,2,1,0,7,2,1,0,2,0,0,662852.0,8230.0,1359561.0,17260.0,0
400,2,3,4,1,0,0,4,2,0,1,0,1,0,7,1,1,0,2,0,2,659738.0,6725.0,555826.0,19397.0,0
401,2,3,5,0,0,0,10,1,0,0,0,2,0,7,0,1,2,0,1,1,319026.0,11767.0,1148021.0,13662.0,1
402,2,3,5,1,1,0,4,3,0,0,0,1,0,7,1,0,2,2,2,0,284951.0,6803.0,1292676.0,14340.0,1
403,2,3,1,0,1,0,4,4,0,0,1,1,1,7,1,2,2,2,1,0,467450.0,6380.0,1388805.0,11687.0,0
404,2,3,10,1,0,0,4,4,0,1,1,1,0,7,2,3,0,1,0,1,662089.0,4557.0,997479.0,16361.0,0
405,2,3,7,0,1,0,4,4,0,1,1,1,2,7,0,1,1,0,2,1,258362.0,10110.0,1129126.0,10274.0,0
406,2,3,2,1,0,0,4,2,0,1,0,1,0,7,0,0,2,2,1,1,445860.0,8426.0,1175778.0,12081.0,0
407,2,3,5,0,1,0,4,2,0,0,0,1,2,7,1,1,2,1,1,2,525945.0,3998.0,727846.0,15244.0,1
408,2,3,5,1,2,0,6,4,0,1,2,1,0,7,2,2,1,0,1,1,380982.0,10815.0,999536.0,10722.0,0
409,2,3,9,0,2,0,4,4,0,0,0,1,0,7,0,3,2,1,0,2,637108.0,5059.0,580273.0,13649.0,0
410,2,3,7,1,1,0,4,4,0,0,0,1,0,7,1,2,0,2,1,0,371713.0,7561.0,1183264.0,16102.0,0
411,2,3,12,0,1,0,4,2,0,0,0,1,0,7,2,0,1,2,0,1,647148.0,6206.0,1135108.0,9803.0,0
412,2,3,6,1,0,0,4,4,0,0,1,1,0,7,1,3,2,2,1,1,359149.0,7687.0,995725.0,14938.0,0
413,2,3,1,0,1,0,8,4,1,1,2,1,0,7,1,0,2,2,1,2,438722.0,6202.0,479385.0,13026.0,0
414,2,3,9,1,1,0,4,4,0,0,1,1,0,7,0,2,0,2,1,1,305828.0,7559.0,805895.0,18814.0,0
415,2,3,14,0,1,0,4,4,0,0,1,1,0,7,0,1,0,1,1,1,451087.0,5084.0,924817.0,15619.0,0
416,2,3,3,1,2,0,7,4,2,0,1,1,0,7,1,1,2,1,1,2,363184.0,5769.0,693831.0,15179.0,0
417,2,3,7,0,0,0,10,4,0,1,0,1,0,7,0,3,0,0,1,2,385557.0,11103.0,651936.0,16625.0,0
418,2,3,12,1,0,0,10,4,0,0,0,1,0,7,0,1,2,2,1,1,480808.0,7179.0,822076.0,13137.0,0
419,2,3,11,0,0,0,4,4,0,1,2,0,0,7,1,1,2,0,1,0,551772.0,11849.0,1286920.0,12940.0,1
420,2,3,11,1,1,0,4,4,0,0,2,1,0,7,0,2,1,1,0,0,740465.0,4668.0,1311500.0,9312.0,0
421,2,3,1,0,1,0,4,4,0,0,1,1,0,7,0,3,0,2,2,1,200324.0,7038.0,799446.0,18264.0,1
